"ppt","type","trialNo","subjectGroup","condition1","title","content","trialText","head","stimFormat","pageBreak","stim1","stim2","key","ITI","ISI","presTime","random","randomBlock","feedbackIncorrect","feedbackCorrect","button1","button2","button3","button4","keyboard","responseType","responseOptions","orderPres","orderFile","timestamp","response","RT","correct","responseCode"
"HHWQJIHGHECI","test",15,2,"memory2","na","na","This member was presented with a member of Family C or D:<br><br>","na",".jpg","na","M7","na","na",500,"na","na","10","na","na","na","Family C","I don't know","Family D","na","1 2 3 4 5 6 7 8 9","na","na",75,192,630295,3,1235,0,NA
"HHWQJIHGHECI","test",9,2,"memory2","na","na","This member was presented with a member of Family C or D:<br><br>","na",".jpg","na","M1","na","na",500,"na","na","10","na","na","na","Family C","I don't know","Family D","na","1 2 3 4 5 6 7 8 9","na","na",76,186,631801,3,991,0,NA
"HHWQJIHGHECI","test",11,2,"memory2","na","na","This member was presented with a member of Family C or D:<br><br>","na",".jpg","na","M3","na","na",500,"na","na","10","na","na","na","Family C","I don't know","Family D","na","1 2 3 4 5 6 7 8 9","na","na",77,188,633365,3,1055,0,NA
"HHWQJIHGHECI","test",14,2,"memory2","na","na","This member was presented with a member of Family C or D:<br><br>","na",".jpg","na","M6","na","na",500,"na","na","10","na","na","na","Family C","I don't know","Family D","na","1 2 3 4 5 6 7 8 9","na","na",78,191,634797,3,920,0,NA
"HHWQJIHGHECI","test",12,2,"memory2","na","na","This member was presented with a member of Family C or D:<br><br>","na",".jpg","na","M4","na","na",500,"na","na","10","na","na","na","Family C","I don't know","Family D","na","1 2 3 4 5 6 7 8 9","na","na",79,189,636289,3,969,0,NA
"HHWQJIHGHECI","test",4,2,"memory2","na","na","This member was presented with a member of Family C or D:<br><br>","na",".jpg","na","B4","na","na",500,"na","na","10","na","na","na","Family C","I don't know","Family D","na","1 2 3 4 5 6 7 8 9","na","na",80,181,638394,1,1590,0,NA
"HHWQJIHGHECI","test",7,2,"memory2","na","na","This member was presented with a member of Family C or D:<br><br>","na",".jpg","na","B7","na","na",500,"na","na","10","na","na","na","Family C","I don't know","Family D","na","1 2 3 4 5 6 7 8 9","na","na",81,184,640449,1,1532,0,NA
"HHWQJIHGHECI","test",4,0,"RWA","na","na","Our society would be better off if we showed tolerance and understanding for untraditional values and opinions.<br><br>Very negative 1 - 2 - 3 - 4 - 5 - 6 - 7 Very positive","na","word","na","na","na","na",500,"na","na","14","na","na","na","na","na","na","na","4 2 3 4 5 6 7","na","na",82,229,647484,7,3539,0,NA
"HHWQJIHGHECI","test",15,0,"RWA","na","na","If the society so wants it is the duty of every true citizen to help eliminate the evil that poisons our country from within.<br><br>Very negative 1 - 2 - 3 - 4 - 5 - 6 - 7 Very positive","na","word","na","na","na","na",500,"na","na","14","na","na","na","na","na","na","na","15 2 3 4 5 6 7","na","na",83,240,655516,4,7511,0,NA
"HHWQJIHGHECI","test",3,0,"RWA","na","na","The old-fashioned ways and old-fashioned values still show the best way to live.<br><br>Very negative 1 - 2 - 3 - 4 - 5 - 6 - 7 Very positive","na","word","na","na","na","na",500,"na","na","14","na","na","na","na","na","na","na","3 2 3 4 5 6 7","na","na",84,228,663323,3,7292,0,NA
"HHWQJIHGHECI","test",1,0,"RWA","na","na","Our country needs a powerful leader in order to destroy the radical and immoral currents prevailing in society today.<br><br>Very negative 1 - 2 - 3 - 4 - 5 - 6 - 7 Very positive","na","word","na","na","na","na",500,"na","na","14","na","na","na","na","na","na","na","1 2 3 4 5 6 7","na","na",85,226,669782,2,5946,0,NA
"HHWQJIHGHECI","test",2,0,"RWA","na","na","Our country needs free thinkers who will have the courage to stand up against traditional ways even if this upsets many people.<br><br>Very negative 1 - 2 - 3 - 4 - 5 - 6 - 7 Very positive","na","word","na","na","na","na",500,"na","na","14","na","na","na","na","na","na","na","2 2 3 4 5 6 7","na","na",86,227,674921,5,4629,0,NA
"HHWQJIHGHECI","test",10,0,"RWA","na","na","People ought to put less attention to the Bible and religion instead they ought to develop their own moral standards.<br><br>Very negative 1 - 2 - 3 - 4 - 5 - 6 - 7 Very positive","na","word","na","na","na","na",500,"na","na","14","na","na","na","na","na","na","na","10 2 3 4 5 6 7","na","na",87,235,681325,4,5880,0,NA
"HHWQJIHGHECI","test",7,0,"RWA","na","na","It would be best if newspapers were censored so that people would not be able to get hold of destructive and disgusting material.<br><br>Very negative 1 - 2 - 3 - 4 - 5 - 6 - 7 Very positive","na","word","na","na","na","na",500,"na","na","14","na","na","na","na","na","na","na","7 2 3 4 5 6 7","na","na",88,232,695897,2,14062,0,NA
"HHWQJIHGHECI","test",13,0,"RWA","na","na","Facts show that we have to be harder against crime and sexual immorality in order to uphold law and order.<br><br>Very negative 1 - 2 - 3 - 4 - 5 - 6 - 7 Very positive","na","word","na","na","na","na",500,"na","na","14","na","na","na","na","na","na","na","13 2 3 4 5 6 7","na","na",89,238,700267,1,3853,0,NA
"HHWQJIHGHECI","test",9,0,"RWA","na","na","Our forefathers ought to be honored more for the way they have built our society at the same time we ought to put an end to those forces destroying it.<br><br>Very negative 1 - 2 - 3 - 4 - 5 - 6 - 7 Very positive","na","word","na","na","na","na",500,"na","na","14","na","na","na","na","na","na","na","9 2 3 4 5 6 7","na","na",90,234,712067,2,11278,0,NA
"HHWQJIHGHECI","test",14,0,"RWA","na","na","The situation in the society of today would be improved if troublemakers were treated with reason and humanity.<br><br>Very negative 1 - 2 - 3 - 4 - 5 - 6 - 7 Very positive","na","word","na","na","na","na",500,"na","na","14","na","na","na","na","na","na","na","14 2 3 4 5 6 7","na","na",91,239,716496,7,3913,0,NA
"HHWQJIHGHECI","test",5,0,"RWA","na","na","Gods laws about abortion pornography and marriage must be strictly followed before it is too late violations must be punished.<br><br>Very negative 1 - 2 - 3 - 4 - 5 - 6 - 7 Very positive","na","word","na","na","na","na",500,"na","na","14","na","na","na","na","na","na","na","5 2 3 4 5 6 7","na","na",92,230,724797,2,7784,0,NA
"HHWQJIHGHECI","test",12,0,"RWA","na","na","It is better to accept bad literature than to censor it.<br><br>Very negative 1 - 2 - 3 - 4 - 5 - 6 - 7 Very positive","na","word","na","na","na","na",500,"na","na","14","na","na","na","na","na","na","na","12 2 3 4 5 6 7","na","na",93,237,728381,7,3073,0,NA
"HHWQJIHGHECI","test",11,0,"RWA","na","na","There are many radical immoral people trying to ruin things the society ought to stop them.<br><br>Very negative 1 - 2 - 3 - 4 - 5 - 6 - 7 Very positive","na","word","na","na","na","na",500,"na","na","14","na","na","na","na","na","na","na","11 2 3 4 5 6 7","na","na",94,236,732043,1,3149,0,NA
"HHWQJIHGHECI","test",6,0,"RWA","na","na","The society needs to show openness towards people thinking differently rather than a strong leader the world is not particularly evil or dangerous.<br><br>Very negative 1 - 2 - 3 - 4 - 5 - 6 - 7 Very positive","na","word","na","na","na","na",500,"na","na","14","na","na","na","na","na","na","na","6 2 3 4 5 6 7","na","na",95,231,740856,6,8296,0,NA
"HHWQJIHGHECI","test",8,0,"RWA","na","na","Many good people challenge the state criticize the church and ignore the normal way of living.<br><br>Very negative 1 - 2 - 3 - 4 - 5 - 6 - 7 Very positive","na","word","na","na","na","na",500,"na","na","14","na","na","na","na","na","na","na","8 2 3 4 5 6 7","na","na",96,233,749805,6,8438,0,NA
"HHWQJIHGHECI","form",11,0,"SECS","na","na","na","The family unit","word","1","na","na","na",500,"na","na","15","na","na","na","na","na","na","na","na","slider","0_100_5",97,253,764522,55,10492,0,NA
"HHWQJIHGHECI","form",10,0,"SECS","na","na","na","Business","word","1","na","na","na",500,"na","na","15","na","na","na","na","na","na","na","na","slider","0_100_5",NA,NA,770716,40,5661,0,NA
"HHWQJIHGHECI","form",6,0,"SECS","na","na","na","Gun ownership","word","1","na","na","na",500,"na","na","15","na","na","na","na","na","na","na","na","slider","0_100_5",NA,NA,773867,0,2631,0,NA
"HHWQJIHGHECI","form",7,0,"SECS","na","na","na","Traditional marriage","word","1","na","na","na",500,"na","na","15","na","na","na","na","na","na","na","na","slider","0_100_5",NA,NA,780222,10,5835,0,NA
"HHWQJIHGHECI","form",2,0,"SECS","na","na","na","Limited government","word","1","na","na","na",500,"na","na","15","na","na","na","na","na","na","na","na","slider","0_100_5",NA,NA,785613,20,4872,0,NA
"HHWQJIHGHECI","form",9,0,"SECS","na","na","na","Fiscal responsibility","word","1","na","na","na",500,"na","na","15","na","na","na","na","na","na","na","na","slider","0_100_5",NA,NA,793057,50,6919,0,NA
"HHWQJIHGHECI","form",5,0,"SECS","na","na","na","Welfare benefits","word","1","na","na","na",500,"na","na","15","na","na","na","na","na","na","na","na","slider","0_100_5",NA,NA,799229,75,5639,0,NA
"HHWQJIHGHECI","form",3,0,"SECS","na","na","na","Military and national security","word","1","na","na","na",500,"na","na","15","na","na","na","na","na","na","na","na","slider","0_100_5",NA,NA,806610,20,6861,0,NA
"HHWQJIHGHECI","form",4,0,"SECS","na","na","na","Religion","word","1","na","na","na",500,"na","na","15","na","na","na","na","na","na","na","na","slider","0_100_5",NA,NA,811173,55,4043,0,NA
"HHWQJIHGHECI","form",12,0,"SECS","na","na","na","Patriotism","word","1","na","na","na",500,"na","na","15","na","na","na","na","na","na","na","na","slider","0_100_5",NA,NA,815835,0,4136,0,NA
"HHWQJIHGHECI","form",1,0,"SECS","na","na","na","Abortion","word","1","na","na","na",500,"na","na","15","na","na","na","na","na","na","na","na","slider","0_100_5",NA,NA,821821,50,5464,0,NA
"HHWQJIHGHECI","form",8,0,"SECS","na","na","na","Traditional values","word","1","na","na","na",500,"na","na","15","na","na","na","na","na","na","na","na","slider","0_100_5",NA,NA,829414,25,7073,0,NA
"HHWQJIHGHECI","test",18,0,"seriousness","Almost Done !","na","It would be very helpful if you could tell us at this point whether you have taken part seriously<br><br>so that we can use your answers for our scientific analysis or whether you were just clicking through to take a look at the survey?","na","word","na","na","na","na",500,"na","na","na","na","na","na","I have taken part seriously","I have just clicked through Please throw my data away","na","na","na","na","na",NA,NA,838690,1,8766,0,NA
"HLQAXOJXVXDP","test",1,0,"apprentissage","na","na","Watch carefully these four families","na",".jpg","na","learn04","na","na",500,"na","na","na","na","na","na","NEXT","na","na","na","na","na","na",1,1,86476,1,30304,0,NA
"HLQAXOJXVXDP","test",14,0,"apprentissage","na","na","To which family does this character belong?","na",".jpg","na","P5","na","4",500,"na","na","1","na","Your answer is wrong","Your answer is correct","FAMILY A","FAMILY B","FAMILY C","FAMILY D","na","na","na",2,30,91875,4,4895,1,NA
"HLQAXOJXVXDP","test",13,0,"apprentissage","na","na","To which family does this character belong?","na",".jpg","na","M4","na","2",500,"na","na","1","na","Your answer is wrong","Your answer is correct","FAMILY A","FAMILY B","FAMILY C","FAMILY D","na","na","na",3,13,96953,2,3295,1,NA
"HLQAXOJXVXDP","test",11,0,"apprentissage","na","na","To which family does this character belong?","na",".jpg","na","P2","na","4",500,"na","na","1","na","Your answer is wrong","Your answer is correct","FAMILY A","FAMILY B","FAMILY C","FAMILY D","na","na","na",4,27,100875,4,2577,1,NA
"HLQAXOJXVXDP","test",18,0,"apprentissage","na","na","To which family does this character belong?","na",".jpg","na","P8","na","4",500,"na","na","1","na","Your answer is wrong","Your answer is correct","FAMILY A","FAMILY B","FAMILY C","FAMILY D","na","na","na",5,33,104057,4,1821,1,NA
"HLQAXOJXVXDP","test",2,0,"apprentissage","na","na","To which family does this character belong?","na",".jpg","na","O1","na","3",500,"na","na","1","na","Your answer is wrong","Your answer is correct","FAMILY A","FAMILY B","FAMILY C","FAMILY D","na","na","na",6,18,108977,3,2286,1,NA
"HLQAXOJXVXDP","test",17,0,"apprentissage","na","na","To which family does this character belong?","na",".jpg","na","P7","na","4",500,"na","na","1","na","Your answer is wrong","Your answer is correct","FAMILY A","FAMILY B","FAMILY C","FAMILY D","na","na","na",7,32,112256,4,1887,1,NA
"HLQAXOJXVXDP","test",8,0,"apprentissage","na","na","To which family does this character belong?","na",".jpg","na","B7","na","1",500,"na","na","1","na","Your answer is wrong","Your answer is correct","FAMILY A","FAMILY B","FAMILY C","FAMILY D","na","na","na",8,8,114969,1,1414,1,NA
"HLQAXOJXVXDP","test",13,0,"apprentissage","na","na","To which family does this character belong?","na",".jpg","na","P4","na","4",500,"na","na","1","na","Your answer is wrong","Your answer is correct","FAMILY A","FAMILY B","FAMILY C","FAMILY D","na","na","na",9,29,118682,4,2433,1,NA
"HLQAXOJXVXDP","test",8,0,"apprentissage","na","na","To which family does this character belong?","na",".jpg","na","O7","na","3",500,"na","na","1","na","Your answer is wrong","Your answer is correct","FAMILY A","FAMILY B","FAMILY C","FAMILY D","na","na","na",10,24,122619,3,2653,1,NA
"HLQAXOJXVXDP","test",6,0,"apprentissage","na","na","To which family does this character belong?","na",".jpg","na","O5","na","3",500,"na","na","1","na","Your answer is wrong","Your answer is correct","FAMILY A","FAMILY B","FAMILY C","FAMILY D","na","na","na",11,22,125004,3,1088,1,NA
"HLQAXOJXVXDP","test",10,0,"apprentissage","na","na","To which family does this character belong?","na",".jpg","na","P1","na","4",500,"na","na","1","na","Your answer is wrong","Your answer is correct","FAMILY A","FAMILY B","FAMILY C","FAMILY D","na","na","na",12,26,127412,4,1200,1,NA
"HLQAXOJXVXDP","test",6,0,"apprentissage","na","na","To which family does this character belong?","na",".jpg","na","B5","na","1",500,"na","na","1","na","Your answer is wrong","Your answer is correct","FAMILY A","FAMILY B","FAMILY C","FAMILY D","na","na","na",13,6,130238,1,1226,1,NA
"HLQAXOJXVXDP","test",4,0,"apprentissage","na","na","To which family does this character belong?","na",".jpg","na","B3","na","1",500,"na","na","1","na","Your answer is wrong","Your answer is correct","FAMILY A","FAMILY B","FAMILY C","FAMILY D","na","na","na",14,4,132325,1,903,1,NA
"HLQAXOJXVXDP","test",14,0,"apprentissage","na","na","To which family does this character belong?","na",".jpg","na","M5","na","2",500,"na","na","1","na","Your answer is wrong","Your answer is correct","FAMILY A","FAMILY B","FAMILY C","FAMILY D","na","na","na",15,14,134445,2,975,1,NA
"HLQAXOJXVXDP","test",9,0,"apprentissage","na","na","To which family does this character belong?","na",".jpg","na","B8","na","1",500,"na","na","1","na","Your answer is wrong","Your answer is correct","FAMILY A","FAMILY B","FAMILY C","FAMILY D","na","na","na",16,9,136619,1,1039,1,NA
"HLQAXOJXVXDP","test",12,0,"apprentissage","na","na","To which family does this character belong?","na",".jpg","na","P3","na","4",500,"na","na","1","na","Your answer is wrong","Your answer is correct","FAMILY A","FAMILY B","FAMILY C","FAMILY D","na","na","na",17,28,139603,4,1743,1,NA
"HLQAXOJXVXDP","test",2,0,"apprentissage","na","na","To which family does this character belong?","na",".jpg","na","B1","na","1",500,"na","na","1","na","Your answer is wrong","Your answer is correct","FAMILY A","FAMILY B","FAMILY C","FAMILY D","na","na","na",18,2,142603,1,1855,1,NA
"HLQAXOJXVXDP","test",5,0,"apprentissage","na","na","To which family does this character belong?","na",".jpg","na","B4","na","1",500,"na","na","1","na","Your answer is wrong","Your answer is correct","FAMILY A","FAMILY B","FAMILY C","FAMILY D","na","na","na",19,5,145059,1,1175,1,NA
"HLQAXOJXVXDP","test",3,0,"apprentissage","na","na","To which family does this character belong?","na",".jpg","na","O2","na","3",500,"na","na","1","na","Your answer is wrong","Your answer is correct","FAMILY A","FAMILY B","FAMILY C","FAMILY D","na","na","na",20,19,149179,4,2903,0,NA
"HLQAXOJXVXDP","test",11,0,"apprentissage","na","na","To which family does this character belong?","na",".jpg","na","M2","na","2",500,"na","na","1","na","Your answer is wrong","Your answer is correct","FAMILY A","FAMILY B","FAMILY C","FAMILY D","na","na","na",21,11,152355,2,1488,1,NA
"HLQAXOJXVXDP","test",16,0,"apprentissage","na","na","To which family does this character belong?","na",".jpg","na","M6","na","2",500,"na","na","1","na","Your answer is wrong","Your answer is correct","FAMILY A","FAMILY B","FAMILY C","FAMILY D","na","na","na",22,15,154852,2,1161,1,NA
"HLQAXOJXVXDP","test",17,0,"apprentissage","na","na","To which family does this character belong?","na",".jpg","na","M7","na","2",500,"na","na","1","na","Your answer is wrong","Your answer is correct","FAMILY A","FAMILY B","FAMILY C","FAMILY D","na","na","na",23,16,157355,2,1384,1,NA
"HLQAXOJXVXDP","test",10,0,"apprentissage","na","na","To which family does this character belong?","na",".jpg","na","M1","na","2",500,"na","na","1","na","Your answer is wrong","Your answer is correct","FAMILY A","FAMILY B","FAMILY C","FAMILY D","na","na","na",24,10,159500,2,1048,1,NA
"HLQAXOJXVXDP","test",12,0,"apprentissage","na","na","To which family does this character belong?","na",".jpg","na","M3","na","2",500,"na","na","1","na","Your answer is wrong","Your answer is correct","FAMILY A","FAMILY B","FAMILY C","FAMILY D","na","na","na",25,12,162283,2,1231,1,NA
"HLQAXOJXVXDP","test",7,0,"apprentissage","na","na","To which family does this character belong?","na",".jpg","na","B6","na","1",500,"na","na","1","na","Your answer is wrong","Your answer is correct","FAMILY A","FAMILY B","FAMILY C","FAMILY D","na","na","na",26,7,165059,1,1399,1,NA
"HLQAXOJXVXDP","test",3,0,"apprentissage","na","na","To which family does this character belong?","na",".jpg","na","B2","na","1",500,"na","na","1","na","Your answer is wrong","Your answer is correct","FAMILY A","FAMILY B","FAMILY C","FAMILY D","na","na","na",27,3,168099,1,1751,1,NA
